region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,latitude,longitude
nashville,25199,2019,chevrolet,express,good,6 cylinders,gas,34775,clean,automatic,rwd,full-size,van,white,tn,36.006832,-84.014656
nashville,12500,2019,honda,civic,like new,4 cylinders,gas,21000,rebuilt,automatic,fwd,full-size,sedan,white,tn,36.115458,-86.74745
nashville,35950,2019,nissan,armada sl,excellent,8 cylinders,gas,49000,clean,automatic,rwd,full-size,SUV,brown,tn,36.162825,-86.782379
nashville,6500,2020,toyota,tacoma limited,like new,6 cylinders,gas,40588,clean,automatic,rwd,mid-size,pickup,red,tn,36.140786,-86.73867
nashville,4500,2020,chevrolet,equinox,like new,4 cylinders,gas,4790,clean,automatic,4wd,mid-size,SUV,red,tn,36.140665,-86.738734
nashville,3500,2020,chevrolet,express,like new,6 cylinders,gas,31420,clean,automatic,rwd,full-size,van,white,tn,36.140682,-86.73867
nashville,69975,2019,ford,f-250 sd,good,8 cylinders,gas,33041,clean,automatic,4wd,full-size,truck,silver,tn,36.150429,-86.701409
nashville,32900,2019,ford,transit,like new,6 cylinders,gas,6735,clean,automatic,rwd,full-size,van,white,tn,36.4641,-86.65828
nashville,29900,2019,ford,f-150,like new,8 cylinders,gas,23004,clean,automatic,rwd,full-size,truck,white,tn,36.4641,-86.65828
nashville,31900,2019,ford,transit,like new,6 cylinders,gas,29497,clean,automatic,rwd,mid-size,van,white,tn,36.4641,-86.65828
nashville,37900,2020,chevrolet,silverado 1500,like new,8 cylinders,gas,5622,clean,automatic,rwd,full-size,truck,white,tn,36.4641,-86.65828
nashville,33900,2019,gmc,savana,like new,8 cylinders,gas,24585,clean,automatic,rwd,full-size,van,white,tn,36.4641,-86.65828
nashville,29975,2019,honda,passport,good,6 cylinders,gas,10295,clean,automatic,fwd,full-size,SUV,black,tn,36.150429,-86.701409
nashville,19975,2019,jeep,compass,good,4 cylinders,gas,32318,clean,automatic,fwd,full-size,SUV,black,tn,36.150429,-86.701409
nashville,43395,2019,chevrolet,silverado 2500hd z71,like new,8 cylinders,gas,69055,clean,automatic,4wd,full-size,truck,silver,tn,35.843686,-86.4152
nashville,28875,2019,bmw,x3,good,4 cylinders,gas,57327,clean,automatic,rwd,full-size,SUV,silver,tn,36.150429,-86.701409
nashville,20995,2020,kia,sorento,good,6 cylinders,gas,40727,clean,automatic,fwd,full-size,SUV,silver,tn,36.764645,-88.314889
nashville,26500,2019,ford,f150 xl lwb,like new,8 cylinders,gas,4001,clean,automatic,rwd,full-size,pickup,white,tn,36.033997,-87.353539
nashville,22500,2019,ram,promaster city cargo,like new,4 cylinders,gas,28274,clean,automatic,fwd,mid-size,van,white,tn,36.034066,-87.353668
nashville,23500,2020,nissan,nv200 compact cargo,new,4 cylinders,gas,6,clean,automatic,fwd,mid-size,mini-van,white,tn,36.034105,-87.353668
nashville,23900,2020,ram,promaster city,like new,4 cylinders,gas,12486,clean,automatic,fwd,mid-size,wagon,white,tn,36.033962,-87.353625
nashville,27600,2019,ram,promaster,excellent,6 cylinders,gas,41000,clean,automatic,fwd,full-size,van,white,tn,36.166705,-86.772766
nashville,39900,2019,ford,f250 super duty,excellent,8 cylinders,gas,78000,clean,automatic,4wd,full-size,pickup,white,tn,36.16227,-86.783066
nashville,19500,2020,toyota,corolla,like new,4 cylinders,gas,29400,clean,automatic,fwd,sub-compact,sedan,silver,tn,36.0641,-86.7697
tri-cities,43995,2019,toyota,avalon limited hybrid,like new,4 cylinders,gas,5120,clean,automatic,fwd,full-size,sedan,white,tn,36.6609,-82.2126
tri-cities,9500,2019,ford,fiesta,like new,4 cylinders,gas,9568,rebuilt,automatic,fwd,compact,hatchback,white,tn,36.3996,-82.4523
tri-cities,28500,2019,toyota,tacoma,excellent,6 cylinders,gas,40000,rebuilt,automatic,4wd,mid-size,pickup,grey,tn,37.661,-82.7636
abilene,0,2020,dodge,durango r/t,good,8 cylinders,gas,2108,clean,automatic,rwd,full-size,SUV,grey,tx,32.7451,-100.9175
amarillo,54500,2020,ram,2500 6.4 hemi,like new,8 cylinders,gas,11000,clean,automatic,4wd,full-size,pickup,grey,tx,35.262711,-101.832319
amarillo,18988,2019,dodge,grand caravan,excellent,6 cylinders,gas,34078,clean,automatic,fwd,full-size,mini-van,blue,tx,35.19115,-101.992538
amarillo,46995,2019,chevrolet,camero,like new,8 cylinders,gas,16107,clean,manual,rwd,full-size,coupe,blue,tx,35.183121,-101.883811
amarillo,25800,2020,chevrolet,equinox ltz awd,like new,4 cylinders,gas,29231,clean,automatic,4wd,mid-size,SUV,grey,tx,36.799086,-98.685207
amarillo,23000,2020,chevrolet,malibu lt sedan 4d,like new,4 cylinders,gas,24505,clean,automatic,fwd,mid-size,sedan,red,tx,36.798398,-98.686237
amarillo,23500,2019,ford,escape sel,like new,4 cylinders,gas,12975,clean,automatic,fwd,compact,SUV,white,tx,36.797299,-98.683491
amarillo,44000,2020,toyota,4 runner,excellent,6 cylinders,gas,1987,clean,automatic,4wd,full-size,SUV,white,tx,35.190168,-101.992538
amarillo,45000,2019,ram,rebel,excellent,8 cylinders,gas,45785,clean,automatic,4wd,full-size,pickup,white,tx,36.797849,-98.684692
amarillo,17000,2019,chevrolet,cruze,excellent,4 cylinders,gas,34075,clean,automatic,fwd,compact,sedan,silver,tx,36.797849,-98.686237
amarillo,18200,2020,kia,forte,like new,4 cylinders,gas,25743,clean,automatic,fwd,compact,sedan,white,tx,36.79745,-98.68701
amarillo,44995,2020,jeep,gladiator,like new,6 cylinders,gas,6024,clean,automatic,4wd,full-size,pickup,white,tx,35.183139,-101.883833
austin,18700,2019,nissan,murano,like new,6 cylinders,gas,20000,rebuilt,automatic,fwd,mid-size,SUV,silver,tx,30.2713,-97.7426
austin,36900,2019,chevrolet,express cargo,excellent,6 cylinders,gas,55800,clean,automatic,rwd,full-size,van,white,tx,30.3314,-97.8666
austin,0,2019,nissan,sentra,excellent,4 cylinders,gas,29000,clean,automatic,fwd,compact,sedan,silver,tx,30.258852,-97.729621
austin,0,2019,ford,fusion,excellent,4 cylinders,gas,30000,clean,automatic,fwd,mid-size,sedan,white,tx,30.258852,-97.729621
austin,0,2019,chevrolet,cruze,excellent,4 cylinders,gas,21000,clean,automatic,fwd,compact,sedan,silver,tx,30.258852,-97.729621
austin,50,2021,toyota,4 runner,new,6 cylinders,gas,4365,clean,automatic,4wd,mid-size,SUV,black,tx,30.488682,-98.303681
austin,61500,2019,gmc,sierra 3500hd,excellent,8 cylinders,diesel,53875,clean,automatic,4wd,full-size,truck,white,tx,30.0487,-97.8388
austin,44800,2019,bmw,540i,like new,6 cylinders,gas,7400,clean,automatic,rwd,mid-size,sedan,black,tx,30.5295,-97.713261
austin,28495,2020,infiniti,qx60,excellent,6 cylinders,gas,10400,clean,automatic,fwd,full-size,SUV,blue,tx,30.633,-97.6707
austin,69000,2021,ford,f250,like new,8 cylinders,gas,5400,clean,automatic,4wd,full-size,pickup,blue,tx,30.3899,-98.0539
austin,27800,2020,nissan,armada platinum,like new,8 cylinders,gas,20000,clean,automatic,rwd,full-size,SUV,blue,tx,30.2428,-97.7658
austin,0,2019,nissan,sentra,excellent,4 cylinders,gas,29000,clean,automatic,fwd,compact,sedan,silver,tx,30.258852,-97.729621
austin,0,2019,chevrolet,cruze,excellent,4 cylinders,gas,21000,clean,automatic,fwd,compact,sedan,silver,tx,30.258852,-97.729621
austin,0,2020,kia,optima,excellent,4 cylinders,gas,34000,clean,automatic,fwd,full-size,sedan,white,tx,30.258852,-97.729621
austin,0,2019,hyundai,elantra,excellent,4 cylinders,gas,46000,clean,automatic,fwd,compact,sedan,silver,tx,30.258852,-97.729621
austin,0,2021,chevrolet,malibu lt,excellent,4 cylinders,gas,34000,clean,automatic,fwd,mid-size,sedan,white,tx,30.2638,-97.7166
austin,33995,2020,dodge,challenger,like new,6 cylinders,gas,10969,clean,automatic,rwd,mid-size,coupe,silver,tx,29.517711,-98.396752
austin,16000,2021,ford,echosport,new,3 cylinders,gas,300,clean,automatic,fwd,sub-compact,SUV,grey,tx,30.3649,-97.6827
austin,34995,2019,toyota,tacoma 2wd,like new,6 cylinders,gas,23797,clean,automatic,rwd,full-size,truck,black,tx,29.517711,-98.396752
austin,33995,2019,ram,1500 classic,like new,6 cylinders,gas,20052,clean,automatic,rwd,full-size,truck,white,tx,29.517711,-98.396752
austin,28999,2020,infiniti,qx60,excellent,6 cylinders,gas,6108,rebuilt,automatic,4wd,full-size,SUV,blue,tx,30.633,-97.6707
austin,69500,2019,bmw,x5 5.0 v8,like new,8 cylinders,gas,15624,clean,automatic,4wd,full-size,SUV,white,tx,30.473969,-97.97425
austin,20000,2020,jeep,renegade,like new,4 cylinders,gas,27693,clean,automatic,fwd,mid-size,SUV,white,tx,30.202114,-98.12233
austin,26000,2019,ram,1500 classic,like new,6 cylinders,gas,6554,clean,automatic,rwd,full-size,pickup,black,tx,30.013338,-97.859344
austin,45000,2020,chevrolet,silverado crew custom 4wd,like new,4 cylinders,gas,7600,clean,automatic,4wd,full-size,truck,blue,tx,30.015265,-97.887068
austin,82500,2020,toyota,landcruiser,like new,8 cylinders,gas,8948,clean,automatic,4wd,full-size,SUV,grey,tx,30.3337,-97.9824
beaumont / port arthur,18499,2019,kia,sorento lx,like new,4 cylinders,gas,32120,lien,automatic,fwd,mid-size,SUV,grey,tx,29.99743,-93.954434
beaumont / port arthur,0,2020,nissan,altima,excellent,4 cylinders,gas,12500,clean,automatic,fwd,mid-size,sedan,grey,tx,30.1042,-94.1186
brownsville,0,2020,cadillac,xt4 sport,like new,4 cylinders,gas,5600,rebuilt,automatic,fwd,mid-size,SUV,white,tx,25.9717,-97.4699
brownsville,12900,2020,chevrolet,trax,like new,4 cylinders,gas,2000,rebuilt,automatic,fwd,mid-size,SUV,black,tx,25.9337,-97.5174
brownsville,61900,2020,ford,f450 4x4 crew cab,excellent,8 cylinders,diesel,34219,clean,automatic,4wd,full-size,truck,white,tx,30.4521,-97.7688
brownsville,39788,2019,ford,super duty f-250 srw,good,8 cylinders,gas,58566,clean,automatic,rwd,full-size,truck,white,tx,27.798089,-97.475153
brownsville,1,2020,nissan,altima s,like new,4 cylinders,gas,27000,clean,automatic,fwd,mid-size,sedan,silver,tx,25.9717,-97.4699
brownsville,31788,2019,ford,transit van,good,6 cylinders,gas,21029,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
brownsville,39788,2019,ford,super duty f-250 srw,good,8 cylinders,gas,58566,clean,automatic,rwd,full-size,truck,white,tx,27.798089,-97.475153
brownsville,34788,2019,ford,transit van,good,6 cylinders,gas,27999,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
brownsville,33488,2019,chevrolet,express cargo van,good,8 cylinders,gas,21787,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
brownsville,33488,2019,chevrolet,express cargo van,good,8 cylinders,gas,21787,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
brownsville,31788,2019,ford,transit van,good,6 cylinders,gas,21029,clean,automatic,rwd,mid-size,van,white,tx,27.798089,-97.475153
brownsville,299,2019,hyundai,tucson,excellent,4 cylinders,gas,44595,clean,automatic,fwd,mid-size,SUV,white,tx,25.9337,-97.5174
college station,45000,2019,chevrolet,2500 hd,like new,8 cylinders,gas,38000,lien,automatic,4wd,full-size,pickup,white,tx,31.0564,-95.5501
college station,23922,2020,ford,transit connect,like new,4 cylinders,gas,20197,clean,automatic,fwd,mid-size,mini-van,white,tx,30.6582,-96.3351
college station,23900,2019,dodge,charger,like new,6 cylinders,gas,30975,clean,automatic,rwd,mid-size,sedan,white,tx,30.6582,-96.3351
college station,23900,2019,dodge,charger,like new,6 cylinders,gas,30975,clean,automatic,rwd,mid-size,sedan,white,tx,30.6582,-96.3351
college station,54797,2019,ford,f-250 super duty 4x4,like new,8 cylinders,diesel,18377,clean,automatic,4wd,full-size,truck,silver,tx,30.660512,-96.371433
college station,19500,2019,chevrolet,malibu lt,excellent,4 cylinders,gas,46342,clean,automatic,fwd,full-size,sedan,white,tx,30.5118,-96.3171
corpus christi,18700,2019,nissan,murano,like new,6 cylinders,gas,20000,rebuilt,automatic,fwd,mid-size,SUV,silver,tx,27.7941,-97.403
corpus christi,33488,2019,chevrolet,express cargo van,good,8 cylinders,gas,21787,clean,automatic,rwd,mid-size,van,white,tx,27.798089,-97.475153
corpus christi,31250,2019,chevrolet,express passenger,good,6 cylinders,gas,16900,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
corpus christi,31788,2019,ford,transit van,good,6 cylinders,gas,21029,clean,automatic,rwd,mid-size,van,white,tx,27.798089,-97.475153
corpus christi,31000,2020,nissan,370z,like new,6 cylinders,gas,15500,clean,automatic,rwd,sub-compact,coupe,white,tx,27.8458,-97.596
corpus christi,48000,2021,ram,2500,new,8 cylinders,gas,500,clean,manual,4wd,full-size,truck,white,tx,28.4279,-97.7576
corpus christi,43978,2019,chevrolet,silverado,like new,8 cylinders,gas,56814,clean,automatic,4wd,full-size,truck,silver,tx,27.737128,-97.406269
corpus christi,39788,2019,ford,super duty f-250 srw,good,8 cylinders,gas,58566,clean,automatic,rwd,full-size,truck,white,tx,27.798089,-97.475153
corpus christi,91000,2021,chevrolet,corvette stingray,new,8 cylinders,gas,2650,clean,automatic,rwd,compact,coupe,black,tx,27.8935,-97.3169
corpus christi,36995,2020,ford,transit cargo van,excellent,6 cylinders,gas,8915,clean,automatic,rwd,full-size,van,white,tx,29.52414,-98.49926
corpus christi,34788,2019,ford,transit van,good,6 cylinders,gas,27999,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
corpus christi,41788,2019,ford,super duty f-250 srw,good,8 cylinders,gas,58566,clean,automatic,rwd,full-size,truck,white,tx,27.798089,-97.475153
corpus christi,31788,2019,ford,transit van,good,6 cylinders,gas,21029,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
corpus christi,19900,2020,nissan,rogue,new,4 cylinders,gas,6800,lien,automatic,fwd,full-size,sedan,custom,tx,27.7683,-97.4013
corpus christi,33488,2019,chevrolet,express cargo van,good,8 cylinders,gas,21787,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
corpus christi,51750,2019,ford,super duty f-350 drw,good,8 cylinders,diesel,45073,clean,automatic,4wd,full-size,truck,white,tx,27.798089,-97.475153
corpus christi,34788,2019,ford,transit van,good,6 cylinders,gas,27999,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
corpus christi,31788,2019,ford,transit van,good,6 cylinders,gas,21029,clean,automatic,rwd,mid-size,van,white,tx,27.798089,-97.475153
corpus christi,33488,2019,chevrolet,express cargo van,good,8 cylinders,gas,21787,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
dallas / fort worth,17000,2020,nissan,altima,new,other,gas,16590,rebuilt,automatic,fwd,mid-size,sedan,white,tx,32.5773,-97.1416
dallas / fort worth,34999,2020,chevrolet,silverado 1500,like new,8 cylinders,gas,7000,rebuilt,automatic,rwd,full-size,truck,grey,tx,32.96,-96.8385
dallas / fort worth,33900,2019,ford,f350 4x4,like new,8 cylinders,gas,13000,clean,automatic,rwd,full-size,pickup,white,tx,33.007794,-96.585695
dallas / fort worth,47500,2019,lexus,rx 350 l,like new,6 cylinders,gas,21000,clean,automatic,fwd,compact,SUV,silver,tx,32.931,-97.2843
dallas / fort worth,20000,2019,ford,f150 xl,good,6 cylinders,gas,20163,rebuilt,automatic,rwd,full-size,truck,white,tx,35.430484,-97.598685
dallas / fort worth,9500,2019,hyundai,elantra se,like new,4 cylinders,gas,30000,rebuilt,manual,fwd,full-size,sedan,black,tx,32.96,-96.8385
dallas / fort worth,27250,2019,ford,mustang ecoboost premium,like new,4 cylinders,gas,35000,clean,automatic,rwd,mid-size,coupe,silver,tx,34.1566,-97.1792
dallas / fort worth,0,2021,dodge,3500,new,6 cylinders,diesel,1,clean,automatic,rwd,full-size,truck,white,tx,32.837626,-96.932802
dallas / fort worth,16500,2020,honda,accord sedan,excellent,4 cylinders,gas,12582,rebuilt,automatic,fwd,mid-size,sedan,blue,tx,32.740148,-97.11165
dallas / fort worth,27800,2020,nissan,armada,like new,8 cylinders,gas,20000,clean,automatic,rwd,full-size,SUV,blue,tx,32.8628,-96.7918
dallas / fort worth,47900,2019,ram,2500 diesel,excellent,6 cylinders,diesel,97000,clean,automatic,4wd,full-size,pickup,white,tx,33.007794,-96.585695
deep east texas,20500,2019,jeep,compass sport,like new,4 cylinders,gas,19560,clean,automatic,fwd,mid-size,SUV,red,tx,32.5559,-94.932
del rio / eagle pass,61900,2020,ford,f450,excellent,8 cylinders,diesel,34219,clean,automatic,4wd,full-size,truck,white,tx,30.3314,-97.8666
el paso,26995,2019,ford,transit,good,6 cylinders,gas,30703,clean,automatic,rwd,full-size,van,white,tx,33.623528,-112.009506
el paso,15877,2019,honda,hrv,like new,4 cylinders,gas,48500,clean,automatic,fwd,mid-size,SUV,orange,tx,31.843453,-106.511765
el paso,13900,2020,jeep,compass sport,excellent,4 cylinders,gas,7312,rebuilt,automatic,fwd,mid-size,SUV,blue,tx,31.744491,-106.380887
el paso,19995,2019,ram,1500,like new,8 cylinders,gas,13000,rebuilt,automatic,rwd,full-size,truck,black,tx,31.7814,-106.3613
el paso,22500,2019,toyota,tacoma,excellent,4 cylinders,gas,11530,rebuilt,automatic,rwd,mid-size,pickup,silver,tx,31.744491,-106.380887
el paso,15877,2019,honda,hrv,like new,4 cylinders,gas,48500,clean,automatic,fwd,mid-size,SUV,orange,tx,31.843453,-106.511765
el paso,21950,2019,nissan,altima,excellent,4 cylinders,gas,13226,clean,automatic,fwd,mid-size,sedan,grey,tx,31.737502,-106.371606
el paso,24999,2019,buick,enclave,excellent,6 cylinders,gas,28022,rebuilt,automatic,rwd,full-size,SUV,custom,tx,31.777081,-106.23864
el paso,24999,2020,buick,enclave,excellent,6 cylinders,gas,1,clean,automatic,fwd,full-size,SUV,black,tx,31.777081,-106.23864
el paso,10999,2019,ford,ecosport,excellent,4 cylinders,gas,33534,rebuilt,automatic,rwd,full-size,SUV,red,tx,31.777081,-106.23864
el paso,11999,2020,hyundai,veloster,excellent,4 cylinders,gas,10515,clean,automatic,rwd,mid-size,coupe,red,tx,31.777081,-106.23864
el paso,19999,2020,nissan,murano,excellent,6 cylinders,gas,12054,clean,automatic,rwd,full-size,SUV,white,tx,31.777081,-106.23864
el paso,10999,2019,buick,encore,excellent,4 cylinders,gas,21930,rebuilt,automatic,fwd,full-size,SUV,silver,tx,31.777081,-106.23864
el paso,46750,2019,gmc,sierra 1500,like new,8 cylinders,gas,38900,clean,automatic,4wd,full-size,truck,brown,tx,31.9386,-106.4073
el paso,59995,2020,ram,1500,excellent,8 cylinders,gas,3529,clean,automatic,4wd,full-size,pickup,white,tx,31.732128,-106.36604
el paso,13990,2020,volkswagen,jetta,like new,4 cylinders,gas,983,rebuilt,automatic,fwd,mid-size,sedan,grey,tx,31.8045,-105.9661
el paso,24999,2019,buick,enclave,excellent,6 cylinders,gas,28022,rebuilt,automatic,rwd,full-size,SUV,custom,tx,31.777081,-106.23864
el paso,11999,2020,hyundai,veloster,excellent,4 cylinders,gas,10515,clean,automatic,rwd,mid-size,coupe,red,tx,31.777081,-106.23864
el paso,10999,2019,ford,ecosport,excellent,4 cylinders,gas,33534,rebuilt,automatic,rwd,full-size,SUV,red,tx,31.777081,-106.23864
el paso,19999,2020,nissan,murano,excellent,6 cylinders,gas,12054,clean,automatic,rwd,full-size,SUV,white,tx,31.777081,-106.23864
el paso,16999,2019,nissan,frontier,excellent,6 cylinders,gas,27849,clean,automatic,rwd,full-size,truck,white,tx,31.777081,-106.23864
el paso,13999,2019,jeep,compass,excellent,4 cylinders,gas,28445,clean,automatic,fwd,full-size,SUV,red,tx,31.777081,-106.23864
el paso,24999,2020,buick,enclave,excellent,6 cylinders,gas,1,clean,automatic,fwd,full-size,SUV,black,tx,31.777081,-106.23864
el paso,56995,2019,chevrolet,silverado 1500,excellent,8 cylinders,gas,20596,clean,automatic,4wd,full-size,pickup,blue,tx,31.732128,-106.36604
houston,55000,2021,toyota,tundra,like new,8 cylinders,gas,12147,clean,automatic,4wd,full-size,truck,grey,tx,29.5704,-95.5423
houston,73900,2019,ford,super duty f-450 drw,excellent,8 cylinders,diesel,74534,clean,automatic,4wd,full-size,pickup,black,tx,29.747353,-95.643891
houston,66900,2019,gmc,sierra 3500hd,excellent,8 cylinders,diesel,37600,clean,automatic,4wd,full-size,pickup,black,tx,29.747353,-95.643891
houston,69900,2019,gmc,sierra 2500hd,excellent,8 cylinders,diesel,55850,clean,automatic,4wd,full-size,pickup,black,tx,29.747353,-95.643891
houston,69900,2019,gmc,sierra 2500hd,excellent,8 cylinders,diesel,55900,clean,automatic,4wd,full-size,pickup,black,tx,29.747353,-95.643891
houston,75850,2020,ford,f-250 lariat 4x4 lifted 6.7l,excellent,8 cylinders,diesel,47205,clean,automatic,4wd,full-size,pickup,white,tx,29.747353,-95.643891
houston,0,2019,ford,fiesta,excellent,4 cylinders,gas,36146,clean,automatic,fwd,sub-compact,hatchback,black,tx,29.727489,-95.514128
houston,5000,2019,toyota,4runner sr5 premium 4x4,like new,6 cylinders,gas,18594,clean,automatic,4wd,full-size,SUV,grey,tx,29.7422,-95.4903
houston,58900,2019,ford,super duty f-250,excellent,8 cylinders,diesel,39950,clean,automatic,4wd,full-size,pickup,silver,tx,29.747353,-95.643891
houston,61500,2020,ford,f150 platinum,new,8 cylinders,gas,6838,clean,automatic,4wd,full-size,truck,black,tx,29.6863,-95.2555
houston,0,2021,toyota,camry,new,6 cylinders,gas,12,clean,automatic,fwd,mid-size,sedan,white,tx,29.9319,-95.6106
houston,999,2019,chevrolet,malibu,like new,4 cylinders,gas,53000,clean,automatic,fwd,full-size,sedan,black,tx,29.72882,-95.479167
houston,42000,2021,lexus,is300,like new,4 cylinders,gas,1600,clean,automatic,rwd,mid-size,sedan,silver,tx,29.7696,-95.5201
houston,0,2019,toyota,corolla,excellent,4 cylinders,gas,66355,clean,automatic,fwd,compact,sedan,blue,tx,29.727471,-95.514171
houston,0,2020,toyota,corolla,excellent,4 cylinders,gas,14688,clean,automatic,fwd,compact,sedan,white,tx,29.727545,-95.514193
houston,0,2020,nissan,rogue,excellent,4 cylinders,gas,31272,clean,automatic,fwd,mid-size,SUV,black,tx,29.727527,-95.514171
houston,0,2019,gmc,sierra 1500,excellent,8 cylinders,gas,50475,clean,automatic,rwd,mid-size,truck,silver,tx,29.78444,-95.67284
houston,0,2020,nissan,rogue,excellent,4 cylinders,gas,38358,clean,automatic,4wd,mid-size,SUV,blue,tx,29.727527,-95.514171
houston,0,2019,chevrolet,malibu,excellent,4 cylinders,gas,41813,clean,automatic,fwd,mid-size,sedan,black,tx,29.727489,-95.514171
houston,0,2019,chevrolet,impala,excellent,6 cylinders,gas,44496,clean,automatic,fwd,full-size,sedan,black,tx,29.727452,-95.514171
houston,0,2019,gmc,yukon,excellent,8 cylinders,gas,16932,clean,automatic,rwd,full-size,SUV,black,tx,29.78444,-95.67284
houston,78000,2021,ford,f-350,new,8 cylinders,diesel,2100,clean,automatic,4wd,full-size,pickup,black,tx,29.9658,-96.2531
houston,65900,2019,gmc,sierra 3500hd,excellent,8 cylinders,diesel,37600,clean,automatic,4wd,full-size,pickup,black,tx,29.747353,-95.643891
houston,126995,2021,cadillac,escalade,excellent,8 cylinders,gas,50,clean,automatic,rwd,full-size,SUV,black,tx,32.883688,-117.166226
houston,56900,2019,ford,f250,like new,8 cylinders,gas,21100,clean,automatic,4wd,full-size,truck,grey,tx,29.493561,-95.08835
houston,18900,2019,ford,fusion,excellent,4 cylinders,gas,41524,clean,automatic,fwd,mid-size,sedan,white,tx,29.747353,-95.643891
houston,0,2019,ford,transit t258,like new,6 cylinders,gas,17250,clean,automatic,rwd,full-size,van,white,tx,29.77448,-95.643797
houston,82900,2021,ford,super duty f-250,excellent,8 cylinders,diesel,5025,clean,automatic,4wd,full-size,pickup,grey,tx,29.747353,-95.643891
houston,75850,2020,ford,super duty f-250,excellent,8 cylinders,diesel,41735,clean,automatic,4wd,full-size,pickup,white,tx,29.747353,-95.643891
killeen / temple / ft hood,39580,2019,ram,1500 4x4,new,8 cylinders,gas,24588,clean,automatic,4wd,full-size,pickup,red,tx,31.071,-97.3898
killeen / temple / ft hood,37500,2019,chevrolet,colorado crew cab z71,like new,6 cylinders,gas,32000,clean,automatic,4wd,mid-size,truck,grey,tx,31.071,-97.3898
laredo,39788,2019,ford,super duty f-250 srw,good,8 cylinders,gas,58566,clean,automatic,rwd,full-size,truck,white,tx,27.798089,-97.475153
laredo,36995,2020,ford,transit cargo van,excellent,6 cylinders,gas,8915,clean,automatic,rwd,full-size,van,white,tx,29.52414,-98.49926
laredo,34788,2019,ford,transit van,good,6 cylinders,gas,27999,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
laredo,31788,2019,ford,transit van,good,6 cylinders,gas,21029,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
laredo,39788,2019,ford,super duty f-250 srw,good,8 cylinders,gas,58566,clean,automatic,rwd,full-size,truck,white,tx,27.798089,-97.475153
laredo,51750,2019,ford,super duty f-350 drw,good,8 cylinders,diesel,45073,clean,automatic,4wd,full-size,truck,white,tx,27.798089,-97.475153
laredo,34788,2019,ford,transit van,good,6 cylinders,gas,27999,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
laredo,33488,2019,chevrolet,express cargo van,good,8 cylinders,gas,21787,clean,automatic,rwd,full-size,van,white,tx,27.798089,-97.475153
laredo,31788,2019,ford,transit van,good,6 cylinders,gas,21029,clean,automatic,rwd,mid-size,van,white,tx,27.798089,-97.475153
mcallen / edinburg,18700,2019,nissan,murano,like new,6 cylinders,gas,20000,rebuilt,automatic,fwd,mid-size,SUV,silver,tx,26.2154,-98.2359
mcallen / edinburg,0,2019,ford,f-150 king ranch,like new,6 cylinders,gas,47710,clean,automatic,4wd,full-size,pickup,black,tx,26.2154,-98.2359
mcallen / edinburg,0,2019,chevrolet,trax,excellent,4 cylinders,gas,40200,rebuilt,automatic,fwd,compact,SUV,white,tx,26.2937,-98.3008
mcallen / edinburg,0,2020,cadillac,xt4 sport,like new,4 cylinders,gas,5600,rebuilt,automatic,fwd,mid-size,SUV,white,tx,26.206,-98.176
mcallen / edinburg,15000,2019,chevrolet,equinox,like new,4 cylinders,gas,46000,salvage,automatic,fwd,mid-size,SUV,grey,tx,26.2897,-98.6479
mcallen / edinburg,35995,2019,dodge,challenger r/t,like new,8 cylinders,gas,42575,clean,automatic,rwd,compact,coupe,white,tx,26.2154,-98.2359
mcallen / edinburg,15000,2019,chevrolet,equinox,like new,4 cylinders,gas,46000,salvage,automatic,fwd,mid-size,SUV,grey,tx,26.2897,-98.6479
mcallen / edinburg,52995,2020,dodge,charger r/t scat pack,new,8 cylinders,gas,13250,clean,automatic,rwd,compact,sedan,black,tx,26.2154,-98.2359
mcallen / edinburg,11500,2020,chevrolet,trax,like new,4 cylinders,gas,2000,rebuilt,automatic,fwd,mid-size,SUV,red,tx,26.1771,-98.187
mcallen / edinburg,17500,2020,gmc,terrain sle,like new,4 cylinders,gas,9000,rebuilt,automatic,fwd,full-size,SUV,white,tx,26.1771,-98.187
mcallen / edinburg,1,2020,chevrolet,trax ls,like new,4 cylinders,gas,15100,rebuilt,automatic,fwd,sub-compact,SUV,white,tx,26.189062,-98.101966
mcallen / edinburg,34999,2021,ford,ranger,new,4 cylinders,gas,0,clean,automatic,rwd,mid-size,truck,grey,tx,26.1674,-97.9672
